ID,Sex.mode,Treatment,Mate,Timepoint,Group,Eggs,Hatch,Develop,Undevelop,DevRate,Dev_only_rate,Hatch_only_rate,grp,Batch,age
ACM2.02,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.02,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.02,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.02,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.02,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,1,ACM,5,4,1,0,1,0.2,0.8,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,2,ACM,9,3,4,2,0.777777778,0.444444444,0.333333333,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,3,ACM,2,1,1,0,1,0.5,0.5,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,4,ACM,7,6,1,0,1,0.142857143,0.857142857,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,5,ACM,10,8,2,0,1,0.2,0.8,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,6,ACM,3,3,0,0,1,0,1,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,7,ACM,3,3,0,0,1,0,1,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,8,ACM,2,2,0,0,1,0,1,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,9,ACM,5,5,0,0,1,0,1,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,10,ACM,6,6,0,0,1,0,1,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,11,ACM,5,5,0,0,1,0,1,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,12,ACM,9,7,2,0,1,0.222222222,0.777777778,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,13,ACM,6,5,1,0,1,0.166666667,0.833333333,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,14,ACM,6,6,0,0,1,0,1,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,15,ACM,5,4,0,1,0.8,0,0.8,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,16,ACM,8,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,17,ACM,8,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.03,Parthenogenesis,Control,Mated,18,ACM,4,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,1,ACM,6,2,3,1,0.833333333,0.5,0.333333333,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,2,ACM,8,8,0,0,1,0,1,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,3,ACM,0,0,0,0,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,4,ACM,3,2,1,0,1,0.333333333,0.666666667,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,5,ACM,6,4,1,1,0.833333333,0.166666667,0.666666667,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,6,ACM,4,2,2,0,1,0.5,0.5,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,7,ACM,3,3,0,0,1,0,1,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,8,ACM,5,5,0,0,1,0,1,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,9,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.04,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,1,ACM,2,1,0,1,0.5,0,0.5,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,2,ACM,3,2,0,1,0.666666667,0,0.666666667,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,3,ACM,1,1,0,0,1,0,1,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,4,ACM,6,6,0,0,1,0,1,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,5,ACM,2,2,0,0,1,0,1,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,6,ACM,8,6,2,0,1,0.25,0.75,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,7,ACM,6,6,0,0,1,0,1,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,8,ACM,6,6,0,0,1,0,1,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,9,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.05,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,1,ACM,5,3,1,1,0.8,0.2,0.6,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,2,ACM,9,7,1,1,0.888888889,0.111111111,0.777777778,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,3,ACM,4,4,0,0,1,0,1,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,4,ACM,5,4,1,0,1,0.2,0.8,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,5,ACM,3,1,2,0,1,0.666666667,0.333333333,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,6,ACM,6,0,4,2,0.666666667,0.666666667,0,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,7,ACM,0,0,0,0,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,8,ACM,0,0,0,0,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,9,ACM,0,0,0,0,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.06,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,1,ACM,0,0,0,0,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,2,ACM,11,10,0,1,0.909090909,0,0.909090909,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,3,ACM,4,4,0,0,1,0,1,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,4,ACM,4,3,0,1,0.75,0,0.75,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,5,ACM,6,5,1,0,1,0.166666667,0.833333333,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,6,ACM,9,9,0,0,1,0,1,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,7,ACM,10,6,4,0,1,0.4,0.6,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,8,ACM,7,7,0,0,1,0,1,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,9,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.07,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,1,ACM,4,1,1,2,0.5,0.25,0.25,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,2,ACM,8,7,1,0,1,0.125,0.875,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,3,ACM,1,1,0,0,1,0,1,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,4,ACM,6,5,1,0,1,0.166666667,0.833333333,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,5,ACM,5,5,0,0,1,0,1,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,6,ACM,7,6,1,0,1,0.142857143,0.857142857,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,7,ACM,6,6,0,0,1,0,1,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,8,ACM,2,2,0,0,1,0,1,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,9,ACM,3,3,0,0,1,0,1,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,10,ACM,5,4,1,0,1,0.2,0.8,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,11,ACM,4,4,0,0,1,0,1,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,12,ACM,4,4,0,0,1,0,1,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,13,ACM,1,0,1,0,1,1,0,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,14,ACM,7,7,0,0,1,0,1,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,15,ACM,5,5,0,0,1,0,1,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,16,ACM,8,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,17,ACM,1,NA,NA,NA,NA,NA,NA,AC,2,36
ACM2.08,Parthenogenesis,Control,Mated,18,ACM,4,NA,NA,NA,NA,NA,NA,AC,2,36
STM2.01,Sex,Antibiotic,Mated,1,STM,1,1,0,0,1,0,1,ST,2,9
STM2.01,Sex,Antibiotic,Mated,2,STM,3,3,0,0,1,0,1,ST,2,9
STM2.01,Sex,Antibiotic,Mated,3,STM,2,2,0,0,1,0,1,ST,2,9
STM2.01,Sex,Antibiotic,Mated,4,STM,2,2,0,0,1,0,1,ST,2,9
STM2.01,Sex,Antibiotic,Mated,5,STM,1,1,0,0,1,0,1,ST,2,9
STM2.01,Sex,Antibiotic,Mated,6,STM,4,4,0,0,1,0,1,ST,2,9
STM2.01,Sex,Antibiotic,Mated,7,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,8,STM,9,6,1,2,0.777777778,0.111111111,0.666666667,ST,2,9
STM2.01,Sex,Antibiotic,Mated,9,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,10,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,11,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,12,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,13,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,14,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,15,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,16,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,17,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.01,Sex,Antibiotic,Mated,18,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,1,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,2,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,3,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,4,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,5,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,6,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,7,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,8,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,9,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,10,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,11,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,12,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,13,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,14,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,15,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,16,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,17,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.02,Sex,Antibiotic,Mated,18,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,1,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,2,STM,4,4,0,0,1,0,1,ST,2,9
STM2.03,Sex,Antibiotic,Mated,3,STM,6,6,0,0,1,0,1,ST,2,9
STM2.03,Sex,Antibiotic,Mated,4,STM,6,6,0,0,1,0,1,ST,2,9
STM2.03,Sex,Antibiotic,Mated,5,STM,6,6,0,0,1,0,1,ST,2,9
STM2.03,Sex,Antibiotic,Mated,6,STM,8,7,0,1,0.875,0,0.875,ST,2,9
STM2.03,Sex,Antibiotic,Mated,7,STM,5,5,0,0,1,0,1,ST,2,9
STM2.03,Sex,Antibiotic,Mated,8,STM,10,10,0,0,1,0,1,ST,2,9
STM2.03,Sex,Antibiotic,Mated,9,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,10,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,11,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,12,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,13,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,14,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,15,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,16,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,17,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.03,Sex,Antibiotic,Mated,18,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.04,Sex,Antibiotic,Mated,1,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.04,Sex,Antibiotic,Mated,2,STM,6,6,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,3,STM,3,3,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,4,STM,3,3,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,5,STM,1,1,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,6,STM,5,5,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,7,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.04,Sex,Antibiotic,Mated,8,STM,7,7,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,9,STM,5,5,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,10,STM,5,5,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,11,STM,4,4,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,12,STM,3,2,1,0,1,0.333333333,0.666666667,ST,2,9
STM2.04,Sex,Antibiotic,Mated,13,STM,3,3,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,14,STM,12,9,0,3,0.75,0,0.75,ST,2,9
STM2.04,Sex,Antibiotic,Mated,15,STM,6,6,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,16,STM,11,11,0,0,1,0,1,ST,2,9
STM2.04,Sex,Antibiotic,Mated,17,STM,10,8,1,1,0.9,0.1,0.8,ST,2,9
STM2.04,Sex,Antibiotic,Mated,18,STM,16,15,0,1,0.9375,0,0.9375,ST,2,9
STM2.05,Sex,Antibiotic,Mated,1,STM,1,1,0,0,1,0,1,ST,2,9
STM2.05,Sex,Antibiotic,Mated,2,STM,6,6,0,0,1,0,1,ST,2,9
STM2.05,Sex,Antibiotic,Mated,3,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,4,STM,4,3,1,0,1,0.25,0.75,ST,2,9
STM2.05,Sex,Antibiotic,Mated,5,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,6,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,7,STM,1,0,0,1,0,0,0,ST,2,9
STM2.05,Sex,Antibiotic,Mated,8,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,9,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,10,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,11,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,12,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,13,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,14,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,15,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,16,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,17,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.05,Sex,Antibiotic,Mated,18,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,1,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,2,STM,0,0,0,0,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,3,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,4,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,5,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,6,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,7,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,8,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,9,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,10,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,11,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,12,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,13,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,14,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,15,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,16,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,17,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
STM2.06,Sex,Antibiotic,Mated,18,STM,NA,NA,NA,NA,NA,NA,NA,ST,2,9
SCM2.01,Sex,Control,Mated,1,SCM,4,2,2,0,1,0.5,0.5,SC,2,9
SCM2.01,Sex,Control,Mated,2,SCM,12,8,1,3,0.75,0.083333333,0.666666667,SC,2,9
SCM2.01,Sex,Control,Mated,3,SCM,10,10,0,0,1,0,1,SC,2,9
SCM2.01,Sex,Control,Mated,4,SCM,7,7,0,0,1,0,1,SC,2,9
SCM2.01,Sex,Control,Mated,5,SCM,7,7,0,0,1,0,1,SC,2,9
SCM2.01,Sex,Control,Mated,6,SCM,9,9,0,0,1,0,1,SC,2,9
SCM2.01,Sex,Control,Mated,7,SCM,5,5,0,0,1,0,1,SC,2,9
SCM2.01,Sex,Control,Mated,8,SCM,5,5,0,0,1,0,1,SC,2,9
SCM2.01,Sex,Control,Mated,9,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.01,Sex,Control,Mated,10,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.01,Sex,Control,Mated,11,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.01,Sex,Control,Mated,12,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.01,Sex,Control,Mated,13,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.01,Sex,Control,Mated,14,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.01,Sex,Control,Mated,15,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.01,Sex,Control,Mated,16,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.01,Sex,Control,Mated,17,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.01,Sex,Control,Mated,18,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.02,Sex,Control,Mated,1,SCM,3,0,2,1,0.666666667,0.666666667,0,SC,2,9
SCM2.02,Sex,Control,Mated,2,SCM,2,2,0,0,1,0,1,SC,2,9
SCM2.02,Sex,Control,Mated,3,SCM,0,0,0,0,NA,NA,NA,SC,2,9
SCM2.02,Sex,Control,Mated,4,SCM,8,7,NA,NA,NA,NA,0.875,SC,2,9
SCM2.02,Sex,Control,Mated,5,SCM,11,8,2,1,0.909090909,0.181818182,0.727272727,SC,2,9
SCM2.02,Sex,Control,Mated,6,SCM,6,5,1,0,1,0.166666667,0.833333333,SC,2,9
SCM2.02,Sex,Control,Mated,7,SCM,6,4,2,0,1,0.333333333,0.666666667,SC,2,9
SCM2.02,Sex,Control,Mated,8,SCM,7,4,2,1,0.857142857,0.285714286,0.571428571,SC,2,9
SCM2.02,Sex,Control,Mated,9,SCM,8,7,1,0,1,0.125,0.875,SC,2,9
SCM2.02,Sex,Control,Mated,10,SCM,5,3,2,0,1,0.4,0.6,SC,2,9
SCM2.02,Sex,Control,Mated,11,SCM,5,3,2,0,1,0.4,0.6,SC,2,9
SCM2.02,Sex,Control,Mated,12,SCM,3,2,1,0,1,0.333333333,0.666666667,SC,2,9
SCM2.02,Sex,Control,Mated,13,SCM,0,0,0,0,NA,NA,NA,SC,2,9
SCM2.02,Sex,Control,Mated,14,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.02,Sex,Control,Mated,15,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.02,Sex,Control,Mated,16,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.02,Sex,Control,Mated,17,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.02,Sex,Control,Mated,18,SCM,NA,NA,NA,NA,NA,NA,NA,SC,2,9
SCM2.03,Sex,Control,Mated,1,SCM,9,7,2,0,1,0.222222222,0.777777778,SC,2,9
SCM2.03,Sex,Control,Mated,2,SCM,8,7,1,0,1,0.125,0.875,SC,2,9
SCM2.03,Sex,Control,Mated,3,SCM,12,12,0,0,1,0,1,SC,2,9
SCM2.03,Sex,Control,Mated,4,SCM,10,9,NA,NA,NA,NA,0.9,SC,2,9
SCM2.03,Sex,Control,Mated,5,SCM,3,3,0,0,1,0,1,SC,2,9
SCM2.03,Sex,Control,Mated,6,SCM,11,11,0,0,1,0,1,SC,2,9
SCM2.03,Sex,Control,Mated,7,SCM,7,7,0,0,1,0,1,SC,2,9
